-0.2597,-0.9063,0.6505,0.3287,1.5329
0.8547,-0.0528,1.5344,0.0751,0.5376
0.3648,1.5412,-0.3669,-0.5884,-0.1986
0.4148,-0.0164,0.2606,0.2835,-0.4443
-0.3987,0.1605,-0.9914,-1.0723,-1.4055
-0.2236,-0.4824,-1.2478,-0.0310,-0.2617
-0.4638,-0.3607,0.7672,1.8402,-0.4874
-0.0526,0.3652,0.7182,0.8444,1.0514
0.7855,-0.3397,-0.9113,-0.4638,1.1144
-0.7971,0.1962,-0.6761,-1.2381,-0.8148
-0.3060,0.6205,0.7241,-0.0286,-0.0866
1.3846,-0.1012,0.0620,0.6455,-0.3793
-0.5856,0.0294,0.1617,0.6171,-0.0151
-0.1696,-0.3537,0.4409,-0.0993,-0.2053
-0.1526,-1.0708,-0.7323,-0.8986,-0.4537
0.9906,-0.9120,2.5142,-0.5023,1.5774
-0.0528,-0.2138,1.1910,-0.4152,0.1466
-1.5266,-1.7403,-0.0199,-0.9042,-0.6993
-0.3029,-1.9450,-0.3776,0.0300,0.1682
1.0078,-0.5877,1.2450,0.1633,-0.6980
2.0626,-0.8503,-0.1045,-0.3584,-0.7512
0.0200,0.0032,0.1844,0.1985,-0.2553
-0.4106,0.6625,0.2649,-0.2895,-0.1733
-1.5304,-0.0643,-1.0711,0.0730,-0.9549
-0.2202,0.5502,-0.0420,1.4917,1.6837
0.5645,0.4440,0.8481,1.6104,-0.6764
0.3433,-0.0399,0.0003,0.0787,0.6027
0.6522,-0.0443,-0.2147,1.1332,1.5958
-0.0568,-1.8924,0.5558,0.3466,-1.4179
-0.8694,1.0750,1.8062,-0.0482,0.4550
-0.9765,-0.4550,-0.1280,-0.4125,0.2908
0.4528,1.3047,0.3499,-1.2168,0.1605
-0.8206,0.2711,0.1685,-0.3495,-0.4245
-0.5699,-0.9062,0.8835,0.7089,-0.4596
-0.8775,0.2038,-0.9987,0.4520,0.0997
-0.1434,0.4367,-1.5239,-0.0141,-0.8393
-0.5590,0.0011,-0.9316,0.0567,-0.2267
-0.5085,-0.1874,-0.0518,2.1748,-0.3316
0.0784,0.0065,0.2054,1.3984,-0.0340
-0.0857,0.3995,-2.1930,1.3318,-0.6873
-0.4553,0.0421,-1.9927,-0.0547,-1.0137
0.0523,0.8331,-0.6706,0.6190,-1.0835
-1.0826,-0.8884,-1.1761,0.2099,-1.1572
0.6195,-0.8765,-0.3999,-1.0971,-1.0327
0.6066,1.1596,-0.3941,-0.2528,0.2874
-0.2146,-0.4434,0.5429,-1.7701,0.8500
0.1812,-0.6143,1.0959,-0.4514,0.2197
0.7359,-0.5340,0.1459,0.2257,0.2543
0.1595,1.7207,-0.0827,0.0011,0.3560
-0.8200,-0.0705,-1.6136,0.0093,-2.0572
0.5990,0.0859,0.4462,-0.3605,-0.2687
-0.4189,-0.1977,-0.1437,0.6285,0.3391
-1.7398,-1.0848,-0.5440,0.8789,-0.7782
-0.0181,-0.6794,-0.8256,-0.5871,0.4922
-0.6291,0.0707,0.0262,0.7255,0.1166
1.1538,-0.4785,-0.5202,0.0933,-0.2451
0.2990,0.5829,1.0764,0.2763,0.9027
0.1867,-0.2104,1.0799,1.0473,-0.2158
0.7699,0.5066,0.1794,-1.1070,-0.7547
0.5345,-0.7910,-0.0656,-1.2094,0.3710
-0.9490,-0.6998,0.5988,-0.3687,-0.2740
0.4615,-0.0157,1.0362,-1.8535,1.3089
2.0663,-0.8118,0.7682,-1.0092,-1.2247
-0.2400,0.7040,0.2493,-0.6631,-0.3756
1.1362,-0.1532,2.1944,-0.5741,-1.1190
-0.1597,0.3735,0.4894,-2.1508,0.1396
-0.7388,0.0706,0.4369,-0.2612,0.5042
0.7015,0.2775,0.5165,1.6292,0.3667
1.5274,-0.9461,1.4741,-0.1722,0.0240
-0.2516,-1.1477,-1.4691,0.3976,0.5727
-1.4208,-1.4131,-0.6179,0.1570,-0.7704
-1.5096,-0.9952,0.8430,0.1818,-0.5884
0.1584,0.3766,0.4852,0.5307,0.1762
1.1764,-0.2275,0.4558,0.2378,0.2260
0.7219,0.1417,1.5462,0.1682,1.1081
0.1560,-0.9603,0.3524,0.1491,0.6321
0.3797,-1.3564,-0.9816,0.1234,-1.2522
-0.0550,0.2720,-0.1217,-0.2264,0.4226
-0.2516,-0.0429,0.5181,0.4374,-1.5747
-0.1357,-0.5735,-0.5644,-1.3855,-0.4930
2.1722,0.0287,0.2039,0.4217,0.0038
-1.4917,-0.7383,-0.1404,0.5474,-0.5576
0.8619,-0.6821,0.7650,-0.3676,1.9201
0.4209,0.6535,1.4387,0.2779,0.9176
0.1566,0.8883,1.5006,0.3451,0.4449
-1.3470,-1.7593,-1.8176,-0.0889,-1.0808
0.2792,-0.4001,-1.1297,-0.9510,-0.0883
-0.7358,-0.2440,-0.9489,0.9446,-0.2831
0.3051,0.7621,0.6519,-0.8987,1.0665
0.3499,0.8600,-0.5568,0.1112,-0.0527
0.2407,-1.0497,0.2037,0.1436,-0.7634
0.6761,-0.1927,1.4950,-0.7408,-0.6127
-0.7459,-0.2990,-0.3657,0.8897,-0.6654
0.4195,0.3447,-0.3499,1.4274,-0.5036
-0.3435,0.0347,1.6675,-0.5548,0.1990
-0.1548,0.5216,0.3213,-0.0348,-0.0913
-1.4604,-0.6717,-0.5670,-0.3016,1.0578
-0.4468,0.6019,-0.0990,0.8526,-1.0457
-0.2180,0.7710,-1.4789,0.4304,-0.6507
1.1503,0.4766,-1.1964,-0.2554,0.3044
-0.3890,0.0315,0.7928,-0.4242,0.9940
-0.0207,1.0679,2.0725,0.0898,-0.7471
-1.2838,-0.2395,0.0135,0.0469,-0.6899
1.2394,-0.9014,-0.1629,-0.3382,-0.1077
-1.0215,0.4070,-1.3740,0.7031,-0.5075
-0.5145,0.0572,-0.2313,-0.4652,2.1401
0.6363,1.2247,0.9240,-1.5370,0.1790
-0.4169,0.2695,0.8417,-0.2887,-0.5129
1.2821,-1.5893,0.8857,-0.1989,-0.6671
-0.2240,-0.3260,-0.8034,0.7419,-0.7579
-0.9328,-1.2064,-0.4485,-0.5123,-0.0778
1.5211,0.8165,0.2176,-1.0583,0.0823
-1.3286,-0.3170,-1.7449,-0.2564,0.4774
1.8714,-0.3531,1.5342,0.2773,-0.1951
0.5681,1.3952,0.1880,0.8995,-0.5370
0.0978,-1.1371,-1.6012,-0.7554,0.9932
-2.5693,0.8516,1.1838,0.4472,-0.1003
-0.1409,1.4513,0.9375,0.6641,0.5572
1.1857,0.4670,-1.2666,-0.7400,0.1883
-0.5065,-1.5361,-1.1320,0.4575,-0.7680
-1.3164,-0.3471,0.5233,0.1137,0.8449
0.3987,0.5243,-0.0321,-0.9548,0.1493
0.4263,-0.0890,0.0554,-1.4749,-0.2053
-0.2970,-0.1315,-0.3281,-0.7953,0.3984
0.3663,0.1169,0.4316,-0.7661,0.7657
-0.6477,0.5921,0.2759,-0.2548,-0.7905
-0.7502,0.6626,0.2474,-0.8008,-0.0766
1.4315,0.1067,-0.5600,-1.3986,-1.0876
0.0273,-0.1381,-1.1049,0.9095,-1.8381
0.2443,0.2693,1.3733,-0.3377,0.7955
-0.3646,0.9636,-0.4926,-0.6816,0.1852
-0.7347,-0.3931,-0.8134,0.8126,1.1199
-0.4462,0.4724,-0.1277,-0.3940,-0.2163
0.1053,0.2907,-1.0611,-0.7997,-0.3481
1.3283,0.1100,0.8519,-1.2498,1.1348
0.7606,0.9089,0.9791,0.7029,-0.1140
-0.0299,-0.5142,0.6067,0.0927,1.1889
1.5901,0.7943,0.9609,0.0526,0.8699
-0.7579,0.0966,-0.6953,1.6855,-1.1071
-0.5676,-1.3678,-0.1018,0.6385,0.9370
0.3000,-0.4192,-0.0046,-0.5813,-0.2441
-0.7967,0.0740,-0.8570,-0.4480,-1.0210
0.2936,-0.0440,0.0720,-1.4594,0.3517
-0.3297,-0.2161,1.1404,0.4165,-0.2097
-0.5927,0.7651,0.5755,-0.9147,-1.1191
0.5597,-0.2828,-2.0951,-0.8605,0.9873
-0.1904,-0.7733,0.6395,0.0058,0.2037
-0.3437,0.4999,0.8578,-0.8773,-0.1505
1.0683,-1.1508,0.8358,-0.0966,-0.1356
1.4162,1.3249,0.5002,0.7663,-0.2310
0.3523,0.8647,-0.0343,1.1058,0.0362
2.2312,0.5914,0.1611,-0.8604,0.6129
-1.1760,0.6619,-0.7040,0.3933,-1.9101
-1.4318,0.8324,-1.5047,0.9606,-0.9690
0.6458,0.9163,-0.7822,0.4286,-0.5271
-1.6950,0.4264,-1.2383,0.2248,-0.6341
1.4992,0.6011,1.3876,0.1857,1.3282
0.3057,0.4148,2.0133,0.4188,0.3465
0.2012,0.7431,-2.8034,-1.6945,0.1694
-0.7434,-1.4885,1.5512,0.7884,-0.6641
-0.3622,1.2645,-0.2988,1.6498,0.1622
1.7667,0.8656,-1.9495,-1.1326,0.6580
-0.0118,0.7246,-0.1717,-1.5557,0.5328
0.1830,0.2647,0.6976,0.7586,0.6853
0.7756,-0.2267,-0.1126,-1.0860,0.6530
0.2652,0.6024,-0.9253,1.4125,-2.5732
0.0069,0.9192,0.3709,0.9487,-0.6097
0.5708,-0.7557,-1.6448,-0.7754,0.2716
-0.3952,-0.2540,0.7511,-1.2052,0.2416
-0.3974,0.1198,0.6667,0.0103,2.6264
0.1718,-0.8139,-1.5309,-0.7697,0.2046
-2.3146,0.5346,-0.1684,1.6524,-3.1445
-0.0958,0.7731,-1.2542,0.7067,0.2580
1.5486,-1.9787,0.3117,-0.5986,2.5579
0.0754,-0.1769,0.7358,0.1846,-1.6306
0.0055,1.3507,0.4176,0.2883,0.0976
1.6205,-0.9880,0.1440,-0.0841,-0.5547
0.0178,0.6979,0.4995,-0.7584,-1.1104
-0.3854,1.3623,0.9597,0.8413,0.4736
0.0010,-0.3735,-0.1293,0.6654,0.6577
0.2691,0.8914,-0.2991,-1.2519,-1.2646
0.5455,0.1923,1.4752,1.8855,-0.5575
-0.5130,-0.4838,-1.5754,0.2761,-0.3806
0.5418,0.4713,-0.1894,0.7806,0.1786
-1.4235,-1.2396,2.0700,0.3524,0.4455
-2.3616,-0.1451,-2.2951,-0.2240,1.4260
-0.4024,0.4240,-0.9637,0.1055,-0.6046
-2.9262,0.0645,-0.5588,-0.2958,-1.7828
1.2028,-0.2147,-0.4182,0.0654,1.5786
0.5840,-2.0692,1.6024,0.4058,0.5089
-1.0546,0.6676,-0.2998,0.2150,-0.3264
1.4701,0.2834,0.0338,0.5994,0.9067
-1.0183,-0.0145,-0.8053,-0.9579,0.4651
1.0836,-0.3269,0.1868,0.2037,0.1864
0.2116,-1.1698,1.2596,-0.6589,1.2957
1.1076,0.5474,0.3371,-1.6911,-0.9533
-0.0628,1.0566,0.7135,0.1604,-1.2062
-0.8617,-0.0099,1.1632,-0.5639,-0.5531
1.6672,-0.3710,0.3237,0.0419,1.4355
-1.4101,-0.2098,-0.5441,-0.4438,-1.2928
-0.4034,0.5061,0.3496,-0.9636,-0.5511
1.2216,0.2695,-0.5619,1.0864,0.1962
0.8398,-0.1383,-0.5699,0.7105,-1.5770
1.2878,0.4170,0.3011,-0.6828,-0.6378
1.7377,-1.3378,-0.1127,1.2862,-1.4526
-0.1408,-0.5075,0.2661,-2.3551,-0.9695
0.1055,-1.5819,-0.0896,-0.6767,-0.1154
-0.6594,-1.3377,-1.7464,0.2153,-1.8854
-0.7592,1.4511,-0.5476,-1.3670,0.7481
-0.1908,-1.1949,1.0034,0.0187,1.0154
-0.7826,-0.0944,1.4872,-1.4196,-2.0896
0.5721,1.2471,-0.1458,0.9284,-0.2242
0.1565,-1.5525,1.7908,-0.0805,-1.2180
-0.8278,-0.8175,-2.7077,1.4875,-1.3083
1.0940,-0.2030,0.8456,0.9750,0.4769
0.4047,-0.6883,-0.1999,-0.8014,-0.1194
0.5694,-0.5112,0.5187,-0.0766,0.7686
-0.5797,-1.0188,-0.2797,-1.4255,-0.7241
-1.5880,-0.2132,0.2804,-0.1028,1.6217
-0.7453,0.5613,-0.5293,0.3153,-0.4458
-0.3326,-0.2651,0.2588,-1.1891,1.6770
0.8385,-0.2066,0.1424,1.1709,-0.5105
-1.4354,1.1828,1.6492,-0.9568,-0.0750
1.5497,-0.2483,0.7624,-0.4355,1.5793
0.2156,-0.8155,-0.0358,1.3946,-2.5925
-0.5131,0.9598,-0.4648,-1.5074,-0.0924
-0.6984,-2.7546,-0.2570,1.1707,0.3460
-0.2714,0.4773,1.0827,0.1901,-0.6613
1.0959,0.5548,-0.7320,0.0499,0.1132
0.0213,-1.2573,0.2391,-0.4382,-0.1278
0.0336,-0.3080,1.3795,0.8248,-1.1417
-1.3171,-0.1074,0.8400,-1.0463,-0.1394
1.2496,0.2308,-2.1117,-0.3300,-1.4103
0.1963,-2.2405,0.0247,1.0753,-0.1727
-1.1716,-0.0924,-0.1440,-1.8299,-1.5594
0.1959,0.0346,0.3379,1.8528,-0.4138
1.2078,-1.7413,0.9867,-2.4938,0.0548
-0.3686,-0.7891,0.0669,2.9471,-1.2405
-0.6821,-0.9895,-0.5013,-0.1987,-0.6291
0.0695,-0.4490,-1.8082,1.1355,-0.9575
0.0852,-0.8087,0.3048,-1.3300,0.1843
0.4728,-0.3476,1.2400,-0.3950,1.2455
0.2436,0.1258,0.1064,0.5580,0.2223
-0.0598,-0.9766,0.0499,-1.7476,0.6168
0.2404,0.5285,0.6669,0.4970,-0.3486
0.4833,-0.6911,0.2307,0.0515,-0.5485
0.2690,-0.7828,-0.7047,0.2642,-0.7624
-0.9750,-0.7118,-1.0124,-0.2091,-0.4897
-0.3722,0.0595,-1.6713,-0.1580,0.0613
1.4218,-0.2616,-0.7229,-0.3192,2.1182
-0.6242,-0.2385,1.3101,0.2128,0.5305
-0.8906,0.1134,2.0734,-0.2092,1.2609
-1.1516,0.1004,1.4650,-0.1562,1.7166
-0.6843,-0.5841,-0.6746,-1.2579,-1.8753
-2.2309,1.1004,-0.7568,0.8016,0.4599
0.9921,-0.0037,-0.1574,-0.1961,-0.0927
-0.2520,-1.1737,-0.1519,1.3072,0.9110
0.3847,0.5794,-0.3836,0.8102,1.4222
0.3545,-0.5321,0.0495,0.2818,0.6723
-0.3728,-0.1012,0.8327,-0.6206,-0.2032
-1.7249,0.0673,2.6464,0.0724,1.4685
0.2394,-0.7622,0.5456,-0.2449,0.5326
-1.7164,1.0490,-0.5123,-0.6863,-1.2626
0.0774,-0.2685,-0.6496,0.8591,-0.6205
-0.2225,-0.7157,-0.4730,-0.3022,0.6694
0.2607,0.1133,0.1997,-0.9059,-0.1877
1.3271,-1.1212,-0.3070,2.0550,-0.3345
0.9043,-0.2672,-0.9451,-0.8266,-0.0435
1.4158,-0.9013,0.8788,-0.7219,-0.4006
0.5575,-0.5073,-0.2334,0.2140,-2.0865
-0.2912,-0.3750,-2.1695,-0.2747,0.9650
1.2293,0.1557,-1.1408,0.0163,0.8606
0.4837,0.3114,-0.7121,0.0580,-0.7906
-0.9362,0.5914,-1.0438,-0.9759,0.1397
0.1125,0.6073,1.4587,0.9460,0.9661
-0.5739,0.7811,0.7831,-2.9805,1.1298
0.5847,0.5745,-1.0344,-1.4992,-0.1714
-0.4619,1.2274,0.4517,1.4221,-0.4456
-0.3399,1.3622,-0.7846,-0.9704,0.8295
0.9206,1.0034,-0.3749,1.1442,-0.5266
0.3957,1.1507,1.0272,0.4337,-0.8372
0.5760,0.2919,-0.9704,-1.5251,0.6825
2.0382,0.6221,1.2557,-0.1363,0.2801
-0.8030,1.3978,-0.8972,-0.4709,0.2828
1.6566,-0.0922,-2.8989,-0.4333,0.6539
-0.9632,1.0734,0.2109,-0.0209,-0.6953
-0.4706,1.4801,-0.1739,-1.0661,1.4105
1.9755,-0.8751,1.2743,0.2787,0.2247
-1.5205,1.6225,0.1759,-0.6944,-0.9915
0.9626,-0.8015,-0.9029,-0.4385,0.7700
-0.2108,0.4689,0.1494,0.5661,-1.0534
-0.2058,1.5942,-0.7065,0.0605,-0.1029
1.0942,-1.9936,0.0385,1.0637,1.8492
-0.1996,1.2333,-0.4934,-2.2892,0.0334
0.3672,2.8480,-0.2413,0.4877,0.9567
1.0232,-0.4282,-0.0548,-1.1811,0.8106
-0.1232,0.1882,0.3966,0.2482,-0.1215
-0.0604,0.7317,-1.2453,0.7646,-0.0652
0.5250,-0.3633,0.3763,-0.2986,0.1031
-1.4989,0.9664,0.9770,0.1967,-1.3486
0.4556,0.3585,-0.2642,1.0619,1.8097
0.2308,-0.7779,1.3135,-2.1075,0.8086
0.2014,1.1146,0.4451,0.8911,0.3237
-0.3757,-0.6707,0.5281,0.2207,0.6585
-1.4958,-0.1004,0.0202,-0.6666,-0.6438
0.2548,1.1722,-0.0407,0.7377,1.0437
0.6183,-0.1695,1.1683,0.5454,0.7860
-2.1294,0.9268,0.4190,0.3964,0.3865
2.2285,0.1265,1.4415,0.5035,0.6511
-1.1534,0.1399,-0.7096,-0.0882,-0.5855
-0.9275,-0.1728,-0.8035,0.4151,-1.7102
0.4077,-0.9955,0.6631,-0.8777,1.1809
0.3089,-0.7085,-0.8199,1.6766,-0.4873
0.8842,0.9505,1.1843,-0.1151,1.0993
0.3529,-1.1666,-1.0013,0.1610,0.4413
-1.1623,0.6712,-0.2387,-0.4495,-1.6554
-1.1370,0.2978,-1.2696,-1.2835,0.7153
1.2965,-0.3852,-0.7885,-0.3159,1.4434
-1.1080,0.1999,-0.3666,1.2318,0.7114
-0.6643,0.2581,-0.8222,-0.0274,0.5170
0.2874,-0.1952,1.4369,-0.3503,-0.3596
-0.0874,2.0149,0.6198,-0.3725,-0.4494
1.2499,-0.0638,0.5027,0.0073,1.8083
0.3442,1.7452,-0.5639,0.2365,-0.0116
0.0618,1.0455,-0.2517,-0.9014,0.1869
0.1728,1.3224,0.9679,1.6146,-0.4622
-0.1289,1.2552,1.2468,-0.7823,1.4645
1.3773,0.3694,-0.8164,1.0499,0.6147
-1.8133,1.7504,0.8121,-0.5131,-1.5147
1.2832,0.9014,-0.5961,-0.3945,0.1992
0.6097,-1.1803,-0.1536,0.2692,1.0021
-0.0288,-0.0583,-0.1514,-0.2969,-2.1078
-0.8327,0.9531,-0.6554,0.4315,-0.5418
2.8579,-1.5708,-0.2554,1.3660,-1.6388
-1.0705,-0.2236,-0.1866,-1.5207,-1.2497
-0.3550,-0.6585,0.1941,0.9575,-0.7117
-0.5213,-0.4816,1.0308,-0.8017,-0.0959
0.6138,0.2883,-1.1963,-1.2172,0.5851
0.3721,-1.1367,-0.2633,1.2205,0.3373
-1.5131,-2.3792,0.6544,1.0148,-0.5692
-0.0963,0.6274,1.1072,0.4881,0.9875
-1.2916,-0.3053,-0.5225,-1.2834,0.1152
-0.5434,0.3864,-0.5939,-0.9686,-0.1652
-0.9831,-0.1836,-0.0088,-0.0358,1.3461
1.0927,-0.5414,0.5564,0.5892,2.1733
0.4832,-0.0762,0.9072,0.2655,0.6390
-2.2351,1.0201,-0.1911,0.4528,0.3561
0.0227,0.2442,1.7020,0.4559,2.1886
0.3098,-0.3274,-1.4744,-0.6396,-0.5183
-1.9725,1.1727,0.2970,0.7022,-1.0256
0.3141,-1.3891,0.4512,0.9252,2.2482
1.0773,-0.0818,-0.8443,-1.7388,0.4818
0.1010,1.1257,-0.2285,0.8526,-0.2561
-0.2003,-1.7724,1.0027,-0.7441,0.1371
-0.2002,1.0112,-0.3998,-0.6370,0.9827
-1.3021,0.5103,-0.3341,0.3899,0.1608
1.7999,-1.5313,0.6772,-0.0467,1.9509
0.8700,-0.1851,-0.8510,1.0657,-0.3818
-0.3236,0.4504,0.2362,-1.3498,0.0629
0.0312,-0.7986,-0.5354,-0.3602,-0.3293
-0.5296,0.1599,-0.2543,0.8384,-1.2344
-0.0388,-0.0736,-0.2763,-0.5598,0.3928
1.4610,-0.9885,0.7329,-0.3556,0.9616
-0.9699,1.4974,0.1500,1.0355,0.7832
2.0615,0.1573,-0.3739,0.3425,0.3725
0.7700,0.1527,-0.2087,-0.5605,-0.4143
0.1557,0.9304,0.4593,0.3133,-0.6837
-1.5576,-0.0314,-0.6008,-0.1335,-1.2032
0.3273,-0.7630,-0.3273,-0.8771,1.4985
0.3619,0.5903,0.5128,0.2098,-0.6249
1.6067,-0.1066,-0.4512,-2.3168,-0.3077
0.8143,0.0428,1.2971,-0.0490,1.1617
-0.1235,-0.9492,1.0899,-0.3215,-1.1416
-0.0326,0.0543,0.7270,-1.0562,0.8736
-0.4991,0.8506,0.3341,-0.4440,-0.7960
-0.7200,-0.1966,-0.2187,-1.3066,-0.2317
0.6754,-0.0148,-0.2453,-1.5468,0.5812
-1.1823,0.4368,-0.4945,-0.7126,0.0293
0.8419,0.0130,-0.8175,-1.2230,-0.5416
0.0935,0.2285,0.1703,-1.2921,-1.3028
0.3972,1.1378,-0.2698,0.2388,-1.2555
0.4629,0.1976,0.6656,0.0024,0.1561
0.0277,0.0942,-0.2725,-1.0597,-1.0615
-1.1158,-0.9443,0.4295,0.8874,-0.4266
-0.5909,-0.5750,1.9216,-0.1624,0.4804
0.4421,-0.0748,0.5441,-0.6318,-0.8988
0.0356,0.4106,-1.6528,-0.5141,0.0124
0.1024,-0.9095,1.2770,-0.1508,-0.5513
-0.9282,-0.2245,0.2845,0.9827,-0.7836
-0.4935,-1.1975,-1.2237,-0.0753,0.7984
0.8031,0.1486,-0.3620,-0.0387,0.1963
-0.6988,-0.7129,-0.8211,-0.1579,-0.1679
0.4397,-1.4785,0.6391,0.4661,0.6272
-0.0742,1.4190,1.3287,-1.2056,0.2799
-0.8235,1.0985,-1.5051,-0.6008,-0.4807
-0.0881,-0.3560,-1.3337,0.0094,0.1691
0.3182,0.6073,0.4584,-0.4696,-0.2751
-0.1380,1.0278,2.0849,0.5420,0.3084
-0.4866,-0.3111,0.1168,-0.0018,0.5189
-1.1242,-1.0476,-0.9469,0.1469,0.2656
-0.8176,0.4036,1.1192,1.2191,-0.0570
0.7875,-0.1876,-0.0058,-0.0293,-0.7672
0.5883,-0.0659,-1.8159,0.6894,-0.3122
0.3431,0.6853,0.1579,0.4109,-1.2204
-2.2690,0.3793,-1.6728,-1.1283,-0.5243
-2.5319,-0.2872,-1.2602,2.2993,-0.2523
-1.3906,0.6742,-0.2498,1.2367,-0.3975
0.4976,1.2970,-1.6516,1.1990,0.4960
0.3820,0.0872,-1.7032,2.0360,-0.8532
-0.7112,1.4692,1.2758,1.4365,0.2488
-1.9581,0.1725,-0.8325,-0.1717,0.3743
-1.8892,-0.0397,-1.6289,-1.1541,-0.4023
-0.3385,0.0791,-0.7896,-0.4055,-0.8292
-0.0136,-1.0166,1.6058,-0.6948,0.6643
0.9921,-0.2653,1.0483,-0.8359,0.6511
-0.5930,-1.4516,0.2420,0.2975,-0.4820
0.2876,-0.3026,1.1089,-0.4312,-0.7579
1.1768,0.3042,-0.9270,-0.5146,-0.4728
-0.1959,-0.9185,-1.1666,-0.9901,0.2092
-0.9763,-0.1182,1.2435,-0.5755,0.2099
-0.2851,0.7076,0.4671,-0.4231,0.3996
-0.1837,-1.3132,-0.6820,-0.2272,0.4217
1.0322,0.7599,-0.3242,0.4736,1.1508
-0.4433,-0.3738,0.6392,-0.3155,-0.8245
0.7802,-0.9593,-0.0282,0.3739,0.4182
-0.1744,-0.1962,0.8853,0.7583,0.5421
0.6879,-0.3920,0.6734,0.0788,0.2930
-0.2807,-0.3474,-0.9622,0.9258,0.6531
-0.2356,-0.8717,0.3852,0.7001,0.4662
-0.4901,-0.0661,-0.5591,-0.1047,0.1187
-0.7269,-0.3949,-1.0852,-1.3734,0.7693
0.9700,0.6218,1.7885,0.1505,0.6025
1.1161,0.1919,0.5821,-1.0551,-1.1246
-0.0418,-1.1326,0.9263,-0.1620,1.1292
-0.2969,-0.6120,1.9055,0.1937,0.3530
-0.9166,-0.5214,-0.0059,-0.7073,0.2184
1.2074,-1.0784,0.1353,-0.3882,-0.4281
-0.1605,0.2214,0.5117,-1.2445,-0.6529
-0.0329,0.3330,0.0908,-1.3108,-1.2444
0.2608,-0.0643,-1.1682,-0.6575,-0.4333
0.9727,0.3185,1.3073,-0.6454,-0.5274
1.2098,0.0035,0.7247,-0.7864,0.6161
-1.2571,-0.3485,0.0451,-0.4221,1.4676
0.0653,1.7429,-0.0249,0.1243,0.2859
0.0460,0.8489,-1.0110,-0.2051,-0.1048
1.7685,0.4834,-0.8049,0.2703,-0.1381
-0.4471,0.7171,-0.6636,-0.2409,-1.2849
-0.3851,-0.1563,-0.4757,-0.2613,-0.3193
-1.0089,-0.2303,-0.1705,-0.0695,1.0201
0.2388,0.3381,0.4078,1.1912,0.4226
1.1740,1.3498,0.8093,-0.0714,0.7266
-0.2070,-1.0066,-0.8869,-0.3579,-0.9306
-1.1465,-0.6138,0.3926,-0.1020,-1.2711
-0.8439,0.3877,0.5995,0.1763,-0.8160
0.0009,1.1689,-1.2706,0.7540,-1.1367
-0.2559,0.2965,-1.4970,-0.6334,-0.2868
-0.3939,-0.3152,0.0874,-1.1313,0.6683
0.3331,0.2600,1.8048,0.3779,1.2071
-0.2112,1.0988,0.8802,0.3336,1.0922
1.3102,0.3645,-0.6342,-1.0655,-0.5006
0.1973,0.2838,-0.4003,0.3697,1.1564
-0.0006,-0.3814,1.5924,1.1627,-0.2238
0.0816,0.4290,-0.3505,0.2680,0.5626
-0.5986,1.0754,-1.3519,-0.1866,-1.0158
